product_master_id,artist_id,artist_name,product_id,product_name,version_id,version_name,member_id,member_name,card_type,card_detail,release_date,visual_features,front_image_url,back_image_url
PM01735,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_02,new beginnings,A000010,DK,photocard,photocard 1,2022/07/18,,,
PM01736,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_02,new beginnings,A000010,DK,photocard,photocard 2,2022/07/18,,,
PM01737,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_02,new beginnings,A000011,SEUNGKWAN,photocard,photocard 1,2022/07/18,,,
PM01738,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_02,new beginnings,A000011,SEUNGKWAN,photocard,photocard 2,2022/07/18,,,
PM01739,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_02,new beginnings,A000012,VERNON,photocard,photocard 1,2022/07/18,,,
PM01740,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_02,new beginnings,A000012,VERNON,photocard,photocard 2,2022/07/18,,,
PM01741,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_02,new beginnings,A000013,DINO,photocard,photocard 1,2022/07/18,,,
PM01742,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_02,new beginnings,A000013,DINO,photocard,photocard 2,2022/07/18,,,
PM01743,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_03,compact,A000001,S.COUPS,photocard,photocard 1,2022/07/18,,,
PM01744,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_03,compact,A000001,S.COUPS,photocard,photocard 2,2022/07/18,,,
PM01745,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_03,compact,A000002,JEONGHAN,photocard,photocard 1,2022/07/18,,,
PM01746,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_03,compact,A000002,JEONGHAN,photocard,photocard 2,2022/07/18,,,
PM01747,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_03,compact,A000003,JOSHUA,photocard,photocard 1,2022/07/18,,,
PM01748,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_03,compact,A000003,JOSHUA,photocard,photocard 2,2022/07/18,,,
PM01749,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_03,compact,A000004,JUN,photocard,photocard 1,2022/07/18,,,
PM01750,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_03,compact,A000004,JUN,photocard,photocard 2,2022/07/18,,,
PM01751,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_03,compact,A000005,HOSHI,photocard,photocard 1,2022/07/18,,,
PM01752,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_03,compact,A000005,HOSHI,photocard,photocard 2,2022/07/18,,,
PM01753,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_03,compact,A000006,WONWOO,photocard,photocard 1,2022/07/18,,,
PM01754,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_03,compact,A000006,WONWOO,photocard,photocard 2,2022/07/18,,,
PM01755,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_03,compact,A000007,WOOZI,photocard,photocard 1,2022/07/18,,,
PM01756,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_03,compact,A000007,WOOZI,photocard,photocard 2,2022/07/18,,,
PM01757,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_03,compact,A000008,THE 8,photocard,photocard 1,2022/07/18,,,
PM01758,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_03,compact,A000008,THE 8,photocard,photocard 2,2022/07/18,,,
PM01759,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_03,compact,A000009,MINGYU,photocard,photocard 1,2022/07/18,,,
PM01760,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_03,compact,A000009,MINGYU,photocard,photocard 2,2022/07/18,,,
PM01761,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_03,compact,A000010,DK,photocard,photocard 1,2022/07/18,,,
PM01762,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_03,compact,A000010,DK,photocard,photocard 2,2022/07/18,,,
PM01763,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_03,compact,A000011,SEUNGKWAN,photocard,photocard 1,2022/07/18,,,
PM01764,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_03,compact,A000011,SEUNGKWAN,photocard,photocard 2,2022/07/18,,,
PM01765,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_03,compact,A000012,VERNON,photocard,photocard 1,2022/07/18,,,
PM01766,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_03,compact,A000012,VERNON,photocard,photocard 2,2022/07/18,,,
PM01767,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_03,compact,A000013,DINO,photocard,photocard 1,2022/07/18,,,
PM01768,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_03,compact,A000013,DINO,photocard,photocard 2,2022/07/18,,,
PM01769,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_04,kit,A000001,S.COUPS,photocard,photocard,2022/07/18,,,
PM01770,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_04,kit,A000002,JEONGHAN,photocard,photocard,2022/07/18,,,
PM01771,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_04,kit,A000003,JOSHUA,photocard,photocard,2022/07/18,,,
PM01772,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_04,kit,A000004,JUN,photocard,photocard,2022/07/18,,,
PM01773,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_04,kit,A000005,HOSHI,photocard,photocard,2022/07/18,,,
PM01774,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_04,kit,A000006,WONWOO,photocard,photocard,2022/07/18,,,
PM01775,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_04,kit,A000007,WOOZI,photocard,photocard,2022/07/18,,,
PM01776,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_04,kit,A000008,THE 8,photocard,photocard,2022/07/18,,,
PM01777,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_04,kit,A000009,MINGYU,photocard,photocard,2022/07/18,,,
PM01778,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_04,kit,A000010,DK,photocard,photocard,2022/07/18,,,
PM01779,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_04,kit,A000011,SEUNGKWAN,photocard,photocard,2022/07/18,,,
PM01780,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_04,kit,A000012,VERNON,photocard,photocard,2022/07/18,,,
PM01781,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_04,kit,A000013,DINO,photocard,photocard,2022/07/18,,,
PM01782,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_05,weverse ver.,A000001,S.COUPS,photocard,photocard 1,2022/07/18,,,
PM01783,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_05,weverse ver.,A000001,S.COUPS,photocard,photocard 2,2022/07/18,,,
PM01784,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_05,weverse ver.,A000001,S.COUPS,photocard,photocard 3,2022/07/18,,,
PM01785,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_05,weverse ver.,A000002,JEONGHAN,photocard,photocard 1,2022/07/18,,,
PM01786,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_05,weverse ver.,A000002,JEONGHAN,photocard,photocard 2,2022/07/18,,,
PM01787,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_05,weverse ver.,A000002,JEONGHAN,photocard,photocard 3,2022/07/18,,,
PM01788,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_05,weverse ver.,A000003,JOSHUA,photocard,photocard 1,2022/07/18,,,
PM01789,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_05,weverse ver.,A000003,JOSHUA,photocard,photocard 2,2022/07/18,,,
PM01790,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_05,weverse ver.,A000003,JOSHUA,photocard,photocard 3,2022/07/18,,,
PM01791,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_05,weverse ver.,A000004,JUN,photocard,photocard 1,2022/07/18,,,
PM01792,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_05,weverse ver.,A000004,JUN,photocard,photocard 2,2022/07/18,,,
PM01793,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_05,weverse ver.,A000004,JUN,photocard,photocard 3,2022/07/18,,,
PM01794,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_05,weverse ver.,A000005,HOSHI,photocard,photocard 1,2022/07/18,,,
PM01795,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_05,weverse ver.,A000005,HOSHI,photocard,photocard 2,2022/07/18,,,
PM01796,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_05,weverse ver.,A000005,HOSHI,photocard,photocard 3,2022/07/18,,,
PM01797,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_05,weverse ver.,A000006,WONWOO,photocard,photocard 1,2022/07/18,,,
PM01798,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_05,weverse ver.,A000006,WONWOO,photocard,photocard 2,2022/07/18,,,
PM01799,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_05,weverse ver.,A000006,WONWOO,photocard,photocard 3,2022/07/18,,,
PM01800,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_05,weverse ver.,A000007,WOOZI,photocard,photocard 1,2022/07/18,,,
PM01801,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_05,weverse ver.,A000007,WOOZI,photocard,photocard 2,2022/07/18,,,
PM01802,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_05,weverse ver.,A000007,WOOZI,photocard,photocard 3,2022/07/18,,,
PM01803,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_05,weverse ver.,A000008,THE 8,photocard,photocard 1,2022/07/18,,,
PM01804,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_05,weverse ver.,A000008,THE 8,photocard,photocard 2,2022/07/18,,,
PM01805,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_05,weverse ver.,A000008,THE 8,photocard,photocard 3,2022/07/18,,,
PM01806,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_05,weverse ver.,A000009,MINGYU,photocard,photocard 1,2022/07/18,,,
PM01807,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_05,weverse ver.,A000009,MINGYU,photocard,photocard 2,2022/07/18,,,
PM01808,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_05,weverse ver.,A000009,MINGYU,photocard,photocard 3,2022/07/18,,,
PM01809,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_05,weverse ver.,A000010,DK,photocard,photocard 1,2022/07/18,,,
PM01810,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_05,weverse ver.,A000010,DK,photocard,photocard 2,2022/07/18,,,
PM01811,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_05,weverse ver.,A000010,DK,photocard,photocard 3,2022/07/18,,,
PM01812,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_05,weverse ver.,A000011,SEUNGKWAN,photocard,photocard 1,2022/07/18,,,
PM01813,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_05,weverse ver.,A000011,SEUNGKWAN,photocard,photocard 2,2022/07/18,,,
PM01814,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_05,weverse ver.,A000011,SEUNGKWAN,photocard,photocard 3,2022/07/18,,,
PM01815,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_05,weverse ver.,A000012,VERNON,photocard,photocard 1,2022/07/18,,,
PM01816,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_05,weverse ver.,A000012,VERNON,photocard,photocard 2,2022/07/18,,,
PM01817,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_05,weverse ver.,A000012,VERNON,photocard,photocard 3,2022/07/18,,,
PM01818,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_05,weverse ver.,A000013,DINO,photocard,photocard 1,2022/07/18,,,
PM01819,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_05,weverse ver.,A000013,DINO,photocard,photocard 2,2022/07/18,,,
PM01820,A000000,SEVENTEEN,P_KR020,SECTOR 17,V_KR020_05,weverse ver.,A000013,DINO,photocard,photocard 3,2022/07/18,,,
PM01821,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_01,regular,A000001,S.COUPS,photocard,photocard,2023/01/16,,,
PM01822,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_01,regular,A000002,JEONGHAN,photocard,photocard,2023/01/16,,,
PM01823,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_01,regular,A000003,JOSHUA,photocard,photocard,2023/01/16,,,
PM01824,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_01,regular,A000004,JUN,photocard,photocard,2023/01/16,,,
PM01825,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_01,regular,A000005,HOSHI,photocard,photocard,2023/01/16,,,
PM01826,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_01,regular,A000006,WONWOO,photocard,photocard,2023/01/16,,,
PM01827,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_01,regular,A000007,WOOZI,photocard,photocard,2023/01/16,,,
PM01828,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_01,regular,A000008,THE 8,photocard,photocard,2023/01/16,,,
PM01829,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_01,regular,A000009,MINGYU,photocard,photocard,2023/01/16,,,
PM01830,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_01,regular,A000010,DK,photocard,photocard,2023/01/16,,,
PM01831,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_01,regular,A000011,SEUNGKWAN,photocard,photocard,2023/01/16,,,
PM01832,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_01,regular,A000012,VERNON,photocard,photocard,2023/01/16,,,
PM01833,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_01,regular,A000013,DINO,photocard,photocard,2023/01/16,,,
PM01834,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_02,limited a,A000001,S.COUPS,photocard,photocard,2023/01/16,,,
PM01835,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_02,limited a,A000002,JEONGHAN,photocard,photocard,2023/01/16,,,
PM01836,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_02,limited a,A000003,JOSHUA,photocard,photocard,2023/01/16,,,
PM01837,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_02,limited a,A000004,JUN,photocard,photocard,2023/01/16,,,
PM01838,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_02,limited a,A000005,HOSHI,photocard,photocard,2023/01/16,,,
PM01839,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_02,limited a,A000006,WONWOO,photocard,photocard,2023/01/16,,,
PM01840,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_02,limited a,A000007,WOOZI,photocard,photocard,2023/01/16,,,
PM01841,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_02,limited a,A000008,THE 8,photocard,photocard,2023/01/16,,,
PM01842,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_02,limited a,A000009,MINGYU,photocard,photocard,2023/01/16,,,
PM01843,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_02,limited a,A000010,DK,photocard,photocard,2023/01/16,,,
PM01844,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_02,limited a,A000011,SEUNGKWAN,photocard,photocard,2023/01/16,,,
PM01845,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_02,limited a,A000012,VERNON,photocard,photocard,2023/01/16,,,
PM01846,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_02,limited a,A000013,DINO,photocard,photocard,2023/01/16,,,
PM01847,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_03,limited b,A000001,S.COUPS,photocard,photocard,2023/01/16,,,
PM01848,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_03,limited b,A000002,JEONGHAN,photocard,photocard,2023/01/16,,,
PM01849,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_03,limited b,A000003,JOSHUA,photocard,photocard,2023/01/16,,,
PM01850,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_03,limited b,A000004,JUN,photocard,photocard,2023/01/16,,,
PM01851,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_03,limited b,A000005,HOSHI,photocard,photocard,2023/01/16,,,
PM01852,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_03,limited b,A000006,WONWOO,photocard,photocard,2023/01/16,,,
PM01853,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_03,limited b,A000007,WOOZI,photocard,photocard,2023/01/16,,,
PM01854,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_03,limited b,A000008,THE 8,photocard,photocard,2023/01/16,,,
PM01855,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_03,limited b,A000009,MINGYU,photocard,photocard,2023/01/16,,,
PM01856,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_03,limited b,A000010,DK,photocard,photocard,2023/01/16,,,
PM01857,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_03,limited b,A000011,SEUNGKWAN,photocard,photocard,2023/01/16,,,
PM01858,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_03,limited b,A000012,VERNON,photocard,photocard,2023/01/16,,,
PM01859,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_03,limited b,A000013,DINO,photocard,photocard,2023/01/16,,,
PM01860,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_04,limited c,A000001,S.COUPS,photocard,photocard,2023/01/16,,,
PM01861,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_04,limited c,A000002,JEONGHAN,photocard,photocard,2023/01/16,,,
PM01862,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_04,limited c,A000003,JOSHUA,photocard,photocard,2023/01/16,,,
PM01863,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_04,limited c,A000004,JUN,photocard,photocard,2023/01/16,,,
PM01864,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_04,limited c,A000005,HOSHI,photocard,photocard,2023/01/16,,,
PM01865,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_04,limited c,A000006,WONWOO,photocard,photocard,2023/01/16,,,
PM01866,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_04,limited c,A000007,WOOZI,photocard,photocard,2023/01/16,,,
PM01867,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_04,limited c,A000008,THE 8,photocard,photocard,2023/01/16,,,
PM01868,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_04,limited c,A000009,MINGYU,photocard,photocard,2023/01/16,,,
PM01869,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_04,limited c,A000010,DK,photocard,photocard,2023/01/16,,,
PM01870,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_04,limited c,A000011,SEUNGKWAN,photocard,photocard,2023/01/16,,,
PM01871,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_04,limited c,A000012,VERNON,photocard,photocard,2023/01/16,,,
PM01872,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_04,limited c,A000013,DINO,photocard,photocard,2023/01/16,,,
PM01873,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_05,limited d,A000001,S.COUPS,photocard,photocard,2023/01/16,,,
PM01874,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_05,limited d,A000002,JEONGHAN,photocard,photocard,2023/01/16,,,
PM01875,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_05,limited d,A000003,JOSHUA,photocard,photocard,2023/01/16,,,
PM01876,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_05,limited d,A000004,JUN,photocard,photocard,2023/01/16,,,
PM01877,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_05,limited d,A000005,HOSHI,photocard,photocard,2023/01/16,,,
PM01878,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_05,limited d,A000006,WONWOO,photocard,photocard,2023/01/16,,,
PM01879,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_05,limited d,A000007,WOOZI,photocard,photocard,2023/01/16,,,
PM01880,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_05,limited d,A000008,THE 8,photocard,photocard,2023/01/16,,,
PM01881,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_05,limited d,A000009,MINGYU,photocard,photocard,2023/01/16,,,
PM01882,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_05,limited d,A000010,DK,photocard,photocard,2023/01/16,,,
PM01883,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_05,limited d,A000011,SEUNGKWAN,photocard,photocard,2023/01/16,,,
PM01884,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_05,limited d,A000012,VERNON,photocard,photocard,2023/01/16,,,
PM01885,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_05,limited d,A000013,DINO,photocard,photocard,2023/01/16,,,
PM01886,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_06,flash price,A000001,S.COUPS,photocard,photocard,2023/01/16,,,
PM01887,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_06,flash price,A000002,JEONGHAN,photocard,photocard,2023/01/16,,,
PM01888,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_06,flash price,A000003,JOSHUA,photocard,photocard,2023/01/16,,,
PM01889,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_06,flash price,A000004,JUN,photocard,photocard,2023/01/16,,,
PM01890,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_06,flash price,A000005,HOSHI,photocard,photocard,2023/01/16,,,
PM01891,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_06,flash price,A000006,WONWOO,photocard,photocard,2023/01/16,,,
PM01892,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_06,flash price,A000007,WOOZI,photocard,photocard,2023/01/16,,,
PM01893,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_06,flash price,A000008,THE 8,photocard,photocard,2023/01/16,,,
PM01894,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_06,flash price,A000009,MINGYU,photocard,photocard,2023/01/16,,,
PM01895,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_06,flash price,A000010,DK,photocard,photocard,2023/01/16,,,
PM01896,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_06,flash price,A000011,SEUNGKWAN,photocard,photocard,2023/01/16,,,
PM01897,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_06,flash price,A000012,VERNON,photocard,photocard,2023/01/16,,,
PM01898,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_06,flash price,A000013,DINO,photocard,photocard,2023/01/16,,,
PM01899,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_07,carat,A000001,S.COUPS,photocard,photocard,2023/01/16,,,
PM01900,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_07,carat,A000002,JEONGHAN,photocard,photocard,2023/01/16,,,
PM01901,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_07,carat,A000003,JOSHUA,photocard,photocard,2023/01/16,,,
PM01902,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_07,carat,A000004,JUN,photocard,photocard,2023/01/16,,,
PM01903,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_07,carat,A000005,HOSHI,photocard,photocard,2023/01/16,,,
PM01904,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_07,carat,A000006,WONWOO,photocard,photocard,2023/01/16,,,
PM01905,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_07,carat,A000007,WOOZI,photocard,photocard,2023/01/16,,,
PM01906,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_07,carat,A000008,THE 8,photocard,photocard,2023/01/16,,,
PM01907,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_07,carat,A000009,MINGYU,photocard,photocard,2023/01/16,,,
PM01908,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_07,carat,A000010,DK,photocard,photocard,2023/01/16,,,
PM01909,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_07,carat,A000011,SEUNGKWAN,photocard,photocard,2023/01/16,,,
PM01910,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_07,carat,A000012,VERNON,photocard,photocard,2023/01/16,,,
PM01911,A000000,SEVENTEEN,P_KR021,DREAM,V_KR021_07,carat,A000013,DINO,photocard,photocard,2023/01/16,,,
PM01912,A000000,SEVENTEEN,P_KR022,FML,V_KR022_01,"fallin, misfit, lost",A000001,S.COUPS,photocard,photocard 1,2023/04/24,,,
PM01913,A000000,SEVENTEEN,P_KR022,FML,V_KR022_01,"fallin, misfit, lost",A000001,S.COUPS,photocard,photocard 2,2023/04/24,,,
PM01914,A000000,SEVENTEEN,P_KR022,FML,V_KR022_01,"fallin, misfit, lost",A000002,JEONGHAN,photocard,photocard 1,2023/04/24,,,
PM01915,A000000,SEVENTEEN,P_KR022,FML,V_KR022_01,"fallin, misfit, lost",A000002,JEONGHAN,photocard,photocard 2,2023/04/24,,,
PM01916,A000000,SEVENTEEN,P_KR022,FML,V_KR022_01,"fallin, misfit, lost",A000003,JOSHUA,photocard,photocard 1,2023/04/24,,,
PM01917,A000000,SEVENTEEN,P_KR022,FML,V_KR022_01,"fallin, misfit, lost",A000003,JOSHUA,photocard,photocard 2,2023/04/24,,,
PM01918,A000000,SEVENTEEN,P_KR022,FML,V_KR022_01,"fallin, misfit, lost",A000004,JUN,photocard,photocard 1,2023/04/24,,,
PM01919,A000000,SEVENTEEN,P_KR022,FML,V_KR022_01,"fallin, misfit, lost",A000004,JUN,photocard,photocard 2,2023/04/24,,,
PM01920,A000000,SEVENTEEN,P_KR022,FML,V_KR022_01,"fallin, misfit, lost",A000005,HOSHI,photocard,photocard 1,2023/04/24,,,
PM01921,A000000,SEVENTEEN,P_KR022,FML,V_KR022_01,"fallin, misfit, lost",A000005,HOSHI,photocard,photocard 2,2023/04/24,,,
PM01922,A000000,SEVENTEEN,P_KR022,FML,V_KR022_01,"fallin, misfit, lost",A000006,WONWOO,photocard,photocard 1,2023/04/24,,,
PM01923,A000000,SEVENTEEN,P_KR022,FML,V_KR022_01,"fallin, misfit, lost",A000006,WONWOO,photocard,photocard 2,2023/04/24,,,
PM01924,A000000,SEVENTEEN,P_KR022,FML,V_KR022_01,"fallin, misfit, lost",A000007,WOOZI,photocard,photocard 1,2023/04/24,,,
PM01925,A000000,SEVENTEEN,P_KR022,FML,V_KR022_01,"fallin, misfit, lost",A000007,WOOZI,photocard,photocard 2,2023/04/24,,,
PM01926,A000000,SEVENTEEN,P_KR022,FML,V_KR022_01,"fallin, misfit, lost",A000008,THE 8,photocard,photocard 1,2023/04/24,,,
PM01927,A000000,SEVENTEEN,P_KR022,FML,V_KR022_01,"fallin, misfit, lost",A000008,THE 8,photocard,photocard 2,2023/04/24,,,
